age_group,subject,topic,difficulty_level,example_type,input,output,solution_steps
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we clean our school lunch area after eating?,Cleaning the lunch area keeps it pleasant and free from pests.,"['Food crumbs attract ants and flies.', 'Wipe tables and throw waste in bins.', 'Helps maintain a clean environment for everyone.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we wash our face after returning home from school?,"Washing removes dirt and sweat, keeping the skin fresh.","['Dust settles on the face during the day.', 'Rinse with clean water and soap.', 'It prevents pimples and skin problems.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we brush our teeth before going to bed?,Night brushing removes food particles and protects teeth while sleeping.,"['Food left on teeth attracts bacteria.', 'Brushing prevents cavities and bad breath.', 'Healthy teeth mean a happy smile.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we wear clean clothes after a bath?,Clean clothes prevent germs from returning to a clean body.,"['Bathing removes sweat and dirt.', 'Dirty clothes bring back bacteria.', 'Wearing clean clothes keeps us hygienic.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we not eat uncovered sweets kept outside?,Uncovered sweets collect dust and germs that may cause illness.,"['Air carries dust and bacteria.', 'Covering food keeps it safe.', 'Eat only clean, stored sweets.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we clean our fingernails before eating?,Clean nails stop dirt and germs from entering our mouth.,"['Dirt hides under fingernails.', 'Washing hands cleans them properly.', 'Prevents food contamination and sickness.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why is it important to take meals at the same time daily?,Fixed meal times train our body for better digestion and energy.,"['Irregular eating confuses the body clock.', 'Eating on time helps maintain health.', 'It builds routine and discipline.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we wash our feet before sleeping?,Washing feet keeps the bed clean and relaxes the body.,"['Feet collect dirt from the floor.', 'Rinsing removes dust and germs.', 'Promotes good sleep and hygiene.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we close food containers tightly?,Closed containers keep food fresh and prevent insects from entering.,"['Open containers attract flies and moisture.', 'Seal lids properly after use.', 'Preserves taste and cleanliness of food.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we avoid wasting milk or water?,Wasting essential things is disrespectful and harms the environment.,"['Many people lack clean food and water.', 'Use only what is needed.', 'It shows gratitude and responsibility.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why is it good to use soap instead of just water while washing hands?,Soap removes oil and germs that water alone cannot clean.,"['Hands carry bacteria and grease.', 'Soap breaks down and washes away dirt.', 'Clean hands prevent infection.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we keep our pencil box clean?,A clean pencil box helps us find things quickly and stay organized.,"['Dust and broken pencils create mess.', 'Clean boxes protect items inside.', 'Good organization saves time in class.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we keep our school timetable visible?,It reminds us of daily subjects and helps in being punctual.,"['Knowing the next day’s subjects saves time.', 'Pack books according to the timetable.', 'Teaches discipline and time management.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we eat food from clean plates?,Clean plates prevent germs from entering our body.,"['Leftover food particles carry bacteria.', 'Wash plates properly before use.', 'Helps avoid food-borne diseases.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we clean our school notebooks regularly?,Neat notebooks show discipline and help us study easily.,"['Tidy pages are easier to read.', 'Clean work reflects care and focus.', 'Encourages pride in learning materials.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we eat at the same place every day?,Eating in one clean place helps maintain hygiene and discipline.,"['Different places may not be clean.', 'A regular place avoids mess.', 'Teaches order and cleanliness.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why is it good to take small bites while eating?,Small bites help chew food properly and prevent choking.,"['Large bites are harder to chew.', 'Chewing aids digestion.', 'Small bites make eating safer and easier.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we wear slippers inside the bathroom?,Bathroom slippers prevent slipping and keep feet clean.,"['Bathroom floors can be wet and dirty.', 'Slippers protect from germs and accidents.', 'A simple habit for safety and hygiene.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we tidy up our bed every morning?,Making the bed keeps the room organized and teaches discipline.,"['A neat bed makes the room look pleasant.', 'Folding blankets and arranging pillows builds routine.', 'A clean space starts the day positively.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why is it good to eat fruits after washing them?,Washing fruits removes chemicals and dirt from the skin.,"['Fruits are sprayed with pesticides.', 'Water removes dust and chemicals.', 'Clean fruits keep us healthy.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we clean our ears carefully?,Cleaning ears gently prevents wax buildup and infections.,"['Ears collect dust and wax naturally.', 'Clean with a soft cloth, not sharp objects.', 'Keeps ears healthy and hearing clear.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we eat food slowly and calmly?,Slow eating helps proper digestion and prevents overeating.,"['Chewing breaks food into small pieces.', 'It helps the stomach digest easily.', 'Prevents choking and supports good health.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we keep our kitchen clean?,A clean kitchen prevents insects and food contamination.,"['Dirty kitchens attract flies and ants.', 'Regular cleaning keeps food safe.', 'Maintains hygiene and family health.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we wake up early in the morning?,"Waking early gives more time for study, play, and good habits.","['Morning air is fresh and peaceful.', 'Early rising improves focus and time use.', 'It keeps the body active and punctual.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why should we not eat with dirty hands?,Dirty hands carry germs that can cause illness.,"['Hands touch many surfaces during play.', 'Wash them before meals with soap.', 'Prevents stomach pain and infection.']"
8–10,Civics / Moral Education,"Good habits: cleanliness, punctuality, healthy eating",medium,reasoning,Why is it important to clean our school bag weekly?,"Cleaning the bag removes dust, wrappers, and clutter.","['Bags collect papers and crumbs.', 'Empty and wipe them regularly.', 'Keeps things neat and easy to find.']"
